"";"aoi.name";"track.name";"duration";"distance";"speed.kmh.mean";"speed.lowess.mean";"duration.movement";"dist.movement";"speed.mean.movement";"speed.mean.movement.lowess";"duration.stops";"dist.stops";"speed.mean.stops";"speed.mean.stops.lowess";"stops.nb";"segments.nb"
"1";"Palace";"Malia_track_points_10";24,8;599,340392304604;1,4500170781563;1,38310457737117;0,272222222222222;504,289237492299;126,230693592452;1,87781553854893;0,141111111111111;95,051154812305;42,1575434592859;0,783881847507932;5;3
"2";"Palace";"Malia_track_points_11";24,9333333333333;773,507445848615;1,86277885000024;1,81860125325314;0,343888888888889;725,860718605478;125,35189513587;1,9625061611636;0,0716666666666667;47,6467272431373;51,1896351423314;0,774711711703552;6;1
"3";"Palace";"Malia_track_points_12";47,8333333333333;868,216465487311;1,08905201245795;1,05281101577906;0,425;594,544263193743;83,2621019289507;1,2655456512438;0,372222222222222;273,672202293567;43,7514232446001;0,859669137030513;10;2
"4";"Palace";"Malia_track_points_13";51,4666666666667;734,535356824726;0,856323602515873;0,638544734599672;0,157222222222222;285,176253693875;100,986360555921;1,18604647193486;0,700555555555555;449,359103130852;54,8144083225272;0,731851470033695;7;1
"5";"Palace";"Malia_track_points_14";15,1;481,906591766385;1,91486062953531;1,89134316208773;0,222777777777778;464,304861327669;115,01415710021;1,88654845524004;0,0288888888888889;17,6017304387165;31,599986456046;0,89402476634537;6;1
"6";"Palace";"Malia_track_points_16";23,7166666666667;777,328853478097;1,96748232247022;1,85877971674975;0,390833333333333;774,040949408769;122,64537544628;1,93456539913921;0,00444444444444444;3,28790406932737;44,3867049359195;0,950800248569935;1;1
"7";"Palace";"Malia_track_points_17";10,3333333333333;387,624622670445;2,25072361550581;2,26075189327978;0,171666666666667;387,371513395669;120,318641584796;2,40587224473076;0,000555555555555556;0,253109274777053;27,3358016759217;0,965352684333126;1;3
"8";"Palace";"Malia_track_points_18";20,2;605,793841734341;1,79938764871586;1,80449910972387;0,306666666666667;591,533919347044;108,80646256692;1,7273114884795;0,03;14,2599223872975;27,6499935769641;0,757348207049311;3;1
"9";"Palace";"Malia_track_points_19";12,4;597,676592041259;2,89198350987706;2,7617216220041;0,172222222222222;580,408030347934;192,618083088236;3,07119552232009;0,0344444444444445;17,2685616933252;30,0807203690181;0,515986689912645;1;2
"10";"Palace";"Malia_track_points_1t";15,9;572,152273438919;2,15906518278837;2,22691045365524;0,248888888888889;565,880588949511;130,808530639621;2,19490139310876;0,0161111111111111;6,27168448940822;19,6148002336054;0,785169204211042;3;2
