"";"aoi.name";"track.name";"duration";"distance";"speed.kmh.mean";"speed.lowess.mean";"duration.movement";"dist.movement";"speed.mean.movement";"speed.mean.movement.lowess";"duration.stops";"dist.stops";"speed.mean.stops";"speed.mean.stops.lowess";"stops.nb";"segments.nb"
"1";"Quarter_Mu";"Malia_track_points_10";10,3333333333333;276,342994760831;1,60457222764354;1,60594132657055;0,141666666666667;258,320810950104;102,65128075745;1,76406084774599;0,0305555555555556;18,0221838107268;30,2868065256305;0,879743395750323;2;1
"2";"Quarter_Mu";"Malia_track_points_11";7,66666666666667;254,529860237623;1,99197281925096;1,74256425335131;0,105;237,609252649851;130,624329527251;1,82037056941364;0,0227777777777778;16,9206075877715;38,5335593101972;0,703983472727642;2;1
"3";"Quarter_Mu";"Malia_track_points_12";11,3666666666667;250,44552604028;1,32199984420089;1,30141289808339;0,136666666666667;204,183754425004;94,9591820152974;1,49030573060546;0,0527777777777778;46,2617716152759;42,45074035601;0,897277832214882;2;1
"4";"Quarter_Mu";"Malia_track_points_13";14,0666666666667;307,515605305783;1,31167793732325;1,15819401917779;0,13;219,029137420402;97,7473795839853;1,39318248998038;0,104444444444444;88,4864678853815;48,8911929189031;0,786316166762049;3;1
"5";"Quarter_Mu";"Malia_track_points_14";6,46666666666667;201,422578884845;1,86886928862227;1,89589097138019;0,0877777777777778;193,204814184652;127,082720831004;2,12242659483241;0,02;8,21776470019262;24,6532941005779;0,524453588059515;1;1
"6";"Quarter_Mu";"Malia_track_points_16";9,06666666666667;310,544743174056;2,0550755062989;1,97676149063824;0,151111111111111;310,544743174056;123,304530377934;1,97676149063824;0;0;NA;NA;0;1
"7";"Quarter_Mu";"Malia_track_points_17";7,66666666666667;271,035699765665;2,12114895468781;2,1543731707095;0,122777777777778;268,121594133833;141,674810820592;2,39785394920562;0,005;2,91410563183175;34,969267581981;0,856746827709757;1;1
"8";"Quarter_Mu";"Malia_track_points_18";10,2666666666667;271,550862563793;1,58698556043775;1,59226079965556;0,161666666666667;266,029926520874;90,8607404179059;1,49207339026681;0,00944444444444444;5,5209360429195;34,6825249604796;0,958203790333863;4;1
"9";"Quarter_Mu";"Malia_track_points_19";5,23333333333333;240,742366311074;2,76010356280213;2,76942064063793;0,0866666666666667;240,444930387397;170,508272965122;2,85323157189597;0,000555555555555556;0,297435923676946;32,1230797571102;0,971710127044989;1;1
"10";"Quarter_Mu";"Malia_track_points_1t";0;0;NA;NA;0;0;0;0;0,000555555555555556;0,297435923676946;32,1230797571102;0,971710127044989;1;0
"11";"Quarter_Mu";"Malia_track_points_2";6,73333333333333;255,355545132798;2,27544545167839;2,26355489385051;0,095;248,77041415575;135,872171653497;2,24090764533861;0,0172222222222222;6,5851309770475;23,4896960193309;0,698896652351146;2;1
"12";"Quarter_Mu";"Malia_track_points_21";8,73333333333333;254,619390667016;1,74929352366653;1,73663787742018;0,123888888888889;245,536336331799;109,712280908993;1,76597878707216;0,0216666666666667;9,08305433521736;29,5637841670487;0,847475569182914;4;1
"13";"Quarter_Mu";"Malia_track_points_22";0;0;NA;NA;0;0;0;0;0,0216666666666667;9,08305433521736;29,5637841670487;0,847475569182914;4;0
"14";"Quarter_Mu";"Malia_track_points_23";7,03333333333333;232,274318229644;1,98148707494483;2,0587544787531;0,109444444444444;228,510861266796;123,620183644771;2,11331636764137;0,00777777777777778;3,76345696284766;29,0323822848248;0,994167653037362;1;1
"15";"Quarter_Mu";"Malia_track_points_24";7,18333333333333;241,844013485033;2,01478937302976;1,9992892447772;0,0836111111111111;222,41169505094;161,710782696385;2,61188145907048;0,0361111111111111;19,4323184340928;27,0030713806485;0,666562161606507;3;1
"16";"Quarter_Mu";"Malia_track_points_25";4,56666666666667;223,716812336534;2,9393449796041;2,95907811934545;0,0761111111111111;223,716812336534;176,360698776246;2,95907811934545;0;0;NA;NA;0;1
"17";"Quarter_Mu";"Malia_track_points_26";6,73333333333333;241,878731964747;2,15535503730963;2,2046819911325;0,108888888888889;240,689351299636;144,023873775615;2,42267918339142;0,00333333333333333;1,18938066511099;21,4088519719978;0,924922343496255;1;1
"18";"Quarter_Mu";"Malia_track_points_27";9,56666666666667;246,698200675777;1,5472361017993;1,5366463604451;0,152222222222222;241,728957429623;89,7872499707349;1,50344100162775;0,00722222222222222;4,9692432461545;40,9205549124378;0,922374145403608;3;1
"19";"Quarter_Mu";"Malia_track_points_28";6,53333333333333;235,160172050192;2,15963423311401;2,19923199561433;0,108888888888889;235,160172050192;129,57805398684;2,19923199561433;0;0;NA;NA;0;1
"20";"Quarter_Mu";"Malia_track_points_29";9,96666666666667;289,754411271913;1,74434093742289;1,5350024277537;0,12;238,875748135413;118,024283516421;1,72129678223952;0,0461111111111111;50,8786631365002;92,0801151564231;0,79474076932984;3;1
"21";"Quarter_Mu";"Malia_track_points_2t";5,43333333333333;243,478915013933;2,68872421487778;2,66152239293464;0,0905555555555556;243,478915013933;161,323452892667;2,66152239293464;0;0;NA;NA;0;1
"22";"Quarter_Mu";"Malia_track_points_3";0;0;NA;NA;0;0;0;0;0;0;NA;NA;0;0
"23";"Quarter_Mu";"Malia_track_points_30";8,06666666666667;260,193101721588;1,9353205913176;1,8801351210668;0,134444444444444;260,193101721588;116,119235479056;1,8801351210668;0;0;NA;NA;0;1
