"";"track.name";"duration";"distance";"speed.kmh.mean";"speed.lowess.mean";"duration.movement";"dist.movement";"speed.mean.movement";"speed.mean.movement.lowess";"duration.stops";"dist.stops";"speed.mean.stops";"speed.mean.stops.lowess"
"1";"Malia_track_points_10";65,5666666666667;1886,16113283837;1,72602442252621;1,6370011929103;49,5666666666667;1715,1256924632;2,00734273543581;1,80482931805101;16;171,035440375167;0,612128448021504;0,784561644796513
"2";"Malia_track_points_11";52,0666666666667;1576,35350119789;1,81720965392373;1,70017444529493;40,6666666666667;1451,48016742329;2,0783375136113;1,86449862699967;11,4;124,873333774605;0,721564923085825;0,729194558861833
"3";"Malia_track_points_12";87,3;1840,08141056006;1,26395928441342;1,19870164422003;55,2166666666667;1429,5826888623;1,49705466868435;1,31068249267097;32,0833333333333;410,498721697757;0,750989664233404;0,846597654810839
"4";"Malia_track_points_13";85,8;1611,99099667335;1,12726643124011;0,875847791524221;29,0666666666667;947,86198190817;1,83733500501507;1,30955977186066;56,7333333333333;664,129014765181;0,742583408166884;0,738403334321289
"5";"Malia_track_points_14";39,35;1269,15073633038;1,93496724438887;1,87168807483287;31,95;1205,00955305005;2,15651037988066;2,00276821863358;7,4;64,1411832803282;0,50932317146968;0,814254236801216
"6";"Malia_track_points_16";50,0666666666667;1709,81918796823;2,04896049749898;1,95281830012402;47,85;1683,43551597696;2,09978893227696;1,91145040246963;2,21666666666667;26,3836719912656;0,604779463641301;0,876523651680956
"7";"Malia_track_points_17";35,1833333333333;1411,7273066715;2,40685036021254;2,35935122777599;34,6333333333333;1405,62077831618;2,43606311130262;2,38488471254512;0,55;6,10652835532166;0,617460515074664;0,887964250911708
"8";"Malia_track_points_18";48,8333333333333;1470,26810355005;1,80647275521508;1,79714329590228;45;1436,47855134061;1,73416811346863;1,66374945404646;3,83333333333333;33,7895522094381;0,553034325284316;0,842181920705484
"9";"Malia_track_points_19";30,2166666666667;1505,14085188185;2,98892780473918;2,91466444656942;28,0833333333333;1486,65857249182;3,04227833995862;2,97113247047381;2,13333333333333;18,4822793900225;0,895345731179573;0,827883049361514
"10";"Malia_track_points_1t";29,7166666666667;923,848713101541;1,86464110887269;1,87155229856578;23,8333333333333;851,993474096381;1,70998583606987;1,63065339942206;5,88333333333333;71,8552390051603;0,665368554882212;0,788500676688507
"11";"Malia_track_points_2";36,5833333333333;1357,20498195686;2,22206330974304;2,04390216523405;28,2166666666667;1274,09923978543;2,39058216594921;2,16473127150891;8,36666666666667;83,1057421714313;0,551508922169782;0,748429130542288
"12";"Malia_track_points_21";46,2666666666667;1323,83713777037;1,716258908794;1,6847014560099;35,3333333333333;1206,54658445782;1,89844383511403;1,76564291521501;10,9333333333333;117,290553312554;0,593024287443701;0,803209364389099
"13";"Malia_track_points_22";58,3666666666667;1400,97448205499;1,44017936476241;1,43282520924081;44,3666666666667;1214,6096314851;1,51179203799996;1,44745752062396;14;186,364850569891;0,896381765148963;0,886993987686576
"14";"Malia_track_points_23";61,3666666666667;1768,98596074023;1,72958974977318;1,7083143278764;48,0666666666667;1652,59529972629;2,0636471643717;1,97457355321158;13,3;116,390661013943;0,529512666244441;0,718292179137816
"15";"Malia_track_points_24";23,4;976,519457215241;2,50258340105594;2,55502912051416;21,1;956,169531521558;2,5034493689808;2,52338640525248;2,3;20,3499256936824;0,440769208961939;0,728216244749467
"16";"Malia_track_points_25";32,4666666666667;1251,1543737856;2,31162151393436;2,3170610076045;29,9666666666667;1240,01791077184;2,31462155523457;2,26006945550122;2,5;11,1364630137616;0,238108881628292;0,627654793828191
"17";"Malia_track_points_26";88,4333333333333;3039,69636050058;2,06236466223183;2,01434643803179;84,5333333333333;2992,35583657752;2,13560277305775;2,04464869278511;3,9;47,3405239230488;1,59844649813859;0,862661273489581
